mfcc1_sma3Mean,mfcc2_sma3Mean,mfcc3_sma3Mean,mfcc4_sma3Mean,F0semitoneFrom27_5Hz_sma3nzMean,F1frequency_sma3nzMean,turnText,speaker,startTime,endTime,duration,mp3url,turnCount,inferredSpeakerRole,inferredSpeakerName,predictedClassIndex
22.0694415573,6.7560853986,29.1442320338,14.2644413798,9.3304464985,827.2298717776," Forties. Hey, it's",SPEAKER_02,191.0,192.88,1.88,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,53,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.5991386842,4.9047522511,24.3389522779,3.5259454587,18.5999160779,653.0331214945," interaction, right? Of course. Indeed. So let's get on with this. All right, so here we are. So thrilled you're here. And I want to know the world wants to know, Michael, about young Michael. And so bring us young, very young. You're very first like memories in life. What sticks out like pop culture, you know, did you enjoy nature, that kind of really early stuff? Well,",SPEAKER_00,192.88,230.63,37.75,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,54,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.1513251274,14.6644418011,3.1774677903,12.8159067839,11.286146673,628.4681317926, we're going deep already.,SPEAKER_02,230.63,233.0,2.37,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,55,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.4846352773,2.7006625,38.7091738053,1.3054670924,13.5819570165,699.8150662713," I'm getting at you, baby. I'm getting at you.",SPEAKER_00,233.0,236.0,3.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,56,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
41.125526467,7.869992369,15.1676160806,18.5385922955,19.9821876923,537.4875429088, All righty. You're,SPEAKER_02,236.0,237.46,1.46,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,57,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
36.8620626108,19.6465653912,29.2480831841,2.1221417513,7.3038093352,692.4220038353, not even,"SPEAKER_02, SPEAKER_00",237.46,238.0,0.54,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,58,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
37.9139983125,12.0974384188,49.07928475,-9.2608130975,4.158691125,703.189903125,...,SPEAKER_00,238.0,238.0,0.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,59,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.893969375,26.6631751875,34.114027625,12.881541925,8.09433875,662.78165875, No,"SPEAKER_00, SPEAKER_02",238.0,238.15,0.15,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,60,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.7592392643,13.2527514571,22.2066827857,-1.3696812714,23.7676827143,670.6568785714, fore,"SPEAKER_02, SPEAKER_00, SPEAKER_03",238.15,238.45,0.3,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,61,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
30.7617894481,4.1689982473,14.2212848994,10.9673790286,15.5082787804,696.0932992313,play. I'll write you a third base here. One of the first names,SPEAKER_02,238.45,242.21,3.76,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,62,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.2435133708,1.6277268341,23.7928220088,-1.2751147044,10.6985764503,652.2543482443," we thought of for the show was called Ball's Deep. So yeah, we're going deep. You don't have so",SPEAKER_03,242.21,248.1,5.89,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,63,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
12.6120230923,-8.9767247727,33.5567229136,22.0088171091,7.9454206818,863.3577395455, much,"SPEAKER_02, SPEAKER_03, SPEAKER_00",248.1,248.54,0.44,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,64,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
36.0346819565,-2.6603595522,20.1548246087,5.79969745,22.0103527391,557.9417456522,.,"SPEAKER_03, SPEAKER_00",248.54,249.0,0.46,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,65,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.0578028571,-15.3308521643,10.1781899886,13.9322073357,9.3968150714,526.5763257143, Hard,"SPEAKER_03, SPEAKER_00, SPEAKER_02",249.0,249.28,0.28,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,66,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.2058968026,-3.6851121635,17.6954130398,24.3671530987,9.8547651529,622.5464271459, and fast. You're,"SPEAKER_00, SPEAKER_02",249.28,250.65,1.37,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,67,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.3955766667,-1.5390114444,9.3332190556,-0.2442827222,10.9499311111,641.7007977778, in,"SPEAKER_00, SPEAKER_03, SPEAKER_02",250.65,250.83,0.18,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,68,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
15.6291981386,9.2476994832,29.8999645894,5.326382206,16.225404778,571.9394788447," that seat. You're in the other seat, Mr. Michael. No",SPEAKER_00,250.83,254.23,3.4,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,69,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.3158577099,5.4241908946,22.3471038609,15.1211683473,13.100078514,628.1214607137,", it's because I was so curious about you and Jerry. Tom and",SPEAKER_02,254.23,257.68,3.45,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,70,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.0664733133,1.4857215051,37.0592544994,0.6953533138,21.4423204952,613.2700266748, Jerry or me and Jerry?,SPEAKER_00,257.68,260.0,2.32,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,71,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.4694970554,10.5658812899,27.8629952584,15.8216203141,11.0162852318,732.8598436548," You and Jerry, right. Well",SPEAKER_02,260.0,263.26,3.26,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,72,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.5362483242,2.4664044814,40.6503736207,1.7287866283,19.2298200509,522.9716282225,", Jerry lives in the Atlanta area and I live in the Washington area, as you know.",SPEAKER_00,263.26,268.0,4.74,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,73,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.831182341,6.490632516,8.2632618201,11.9113991817,8.9411641704,743.0113564392," Right. But I was always curious, why on earth would you do a show like this? See",SPEAKER_02,268.0,275.17,7.17,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,74,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.298925402,7.4252582502,33.9500765924,-0.7179674744,15.5886315614,683.4684901441,", look at you. You can't put around. You can't put down your interview side. I",SPEAKER_00,275.17,279.27,4.1,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,75,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
31.9130821682,-0.1275842661,16.8558214787,19.3526446214,11.7779782968,545.0658422222, know.,"SPEAKER_00, SPEAKER_02",279.27,280.0,0.73,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,76,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
33.6185154427,3.7711554498,-11.2968925768,23.0524174967,5.0596819172,592.97259069, I know.,SPEAKER_02,280.0,281.0,1.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,77,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.8793226167,6.1435001771,32.3540557227,5.8897930631,19.6020292847,626.9530762963, Isn't it hilarious?,SPEAKER_00,281.0,282.0,1.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,78,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.1867856088,11.1996902125,20.3343527244,14.2327699888,15.6964719535,663.5647949169, We can reserve that,"SPEAKER_00, SPEAKER_02",282.0,283.51,1.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,79,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.74243555,6.5717836248,13.6412236957,4.02259708,13.462677875,604.6675679167, discussion,"SPEAKER_00, SPEAKER_02, SPEAKER_03",283.51,284.46,0.95,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,80,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
29.9763747506,-1.2503962242,13.6660570829,3.9117802967,14.6703732044,572.1407399625," for like... Yeah, doing",SPEAKER_02,284.46,286.6,2.14,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,81,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.2096759,-4.8691736488,17.7024736469,6.3032988472,5.3078925938,760.507475, the second,SPEAKER_03,286.6,287.09,0.49,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,82,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.8906020485,5.5706090101,33.8645330145,-6.562901859,22.3738597141,564.8518903795, half of the show.,"SPEAKER_03, SPEAKER_00",287.09,288.0,0.91,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,83,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
33.4756924946,9.4592312675,19.3868271746,7.7722259018,14.6138903321,596.3554921418, How's that? Yeah.,SPEAKER_03,288.0,289.0,1.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,84,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.7515740547,6.4509494641,26.0141240214,-4.7228109624,18.0612828375,647.9270503455," You can have this on your show. I've been on your show, though. Yes. So what exactly... just your earliest memories. So like, you know, things that pop up that you may have enjoyed in pop culture, like cartoons or movies, weird paranormal stuff. Did you have a relationship with nature? Just that kind of stuff.",SPEAKER_00,289.0,314.0,25.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,85,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.5810888266,6.953292901,16.8217986189,14.5815676194,11.2964807908,663.1763082301," Well, I can't say I have or had a relationship with nature. But, yes, some early memories I do have go way back. And when I say way back, I mean, even going back to like kindergarten and remembering some just weird memories of sitting in a room with a bunch of other kids and sort of not even liking it then. And I still don't like being around kids today. No",SPEAKER_02,314.0,342.14,28.14,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,86,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.5291345553,16.3062634671,44.1622642438,2.5805597621,21.3453367514,655.3147828325," kids for you, Mr. Deacon. No, I",SPEAKER_00,342.14,344.3,2.16,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,87,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
20.8316214,16.2658278,17.7607818733,15.8109264533,5.9542564667,762.9356853333, like,"SPEAKER_00, SPEAKER_02",344.3,344.6,0.3,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,88,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.9045513592,13.3355238413,22.0399731019,6.9782510295,12.2052454438,640.6117200061, kids. I just don't like other people's kids. It'd be different. I feel the same,SPEAKER_02,344.6,349.61,5.01,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,89,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
20.6422649174,11.7646484481,27.1632133186,-2.690399192,19.3233471318,576.4344340161,", but that's the wolf in me. Were there things like, did you enjoy cartoons or movies or books? Of",SPEAKER_00,349.61,359.28,9.67,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,90,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
7.665658231,5.9366445405,2.62186695,8.2199440619,2.5779372619,434.8445071429, course,"SPEAKER_00, SPEAKER_02",359.28,360.13,0.85,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,91,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
14.3446414703,3.925174914,4.4695562716,7.0524463093,5.5270122589,723.1657258513,", of course. Cat in the hat. Oh, there",SPEAKER_02,360.13,363.82,3.69,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,92,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
20.3907844429,15.8175478976,12.1927297729,-3.4784190823,15.3504439143,835.0837862286,'s a lot of that,SPEAKER_00,363.82,364.77,0.95,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,93,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
29.2515327174,10.3513942482,14.0068612129,-0.4856578067,15.7640883623,670.7662982351,. It doesn't,"SPEAKER_00, SPEAKER_02",364.77,365.91,1.14,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,94,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
35.2470938103,16.9256995945,33.5853056545,3.7767709883,9.2397511547,754.3860085077, love that. Right,SPEAKER_02,365.91,367.33,1.42,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,95,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.0252340591,4.2369639977,27.3853373211,12.6144132231,4.7034852617,652.1670370811,", Jerry. Dr. Se",SPEAKER_03,367.33,368.53,1.2,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,96,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
13.2384226601,9.7674315856,22.8289273333,1.4976355404,10.0379012154,750.9893493706,uss holds a special place,"SPEAKER_03, SPEAKER_02",368.53,370.07,1.54,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,97,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
32.2021500871,6.2049829495,13.2388210247,7.7669774873,14.5911815082,714.9483472155, in my heart.,SPEAKER_03,370.07,371.0,0.93,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,98,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.2407955671,15.7507921281,30.2940639575,15.2765111401,8.5242609697,827.9201674255, See what I mean,"SPEAKER_02, SPEAKER_03",371.0,372.61,1.61,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,99,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.992510463,7.033027357,15.2808612648,10.9367213377,10.3214338543,715.3421711254,"? Especially the googoo's. I think it's everyone though. You know, there's like a required set of books that every child must read.",SPEAKER_02,372.61,382.0,9.39,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,100,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.0013833767,7.1043704589,24.5625130659,1.1910691494,16.2415331737,681.2102937184," Yes. Well, I wonder at this point when cat in the hats on the on the table to be taken off for whatever reason.",SPEAKER_00,382.0,392.0,10.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,101,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
15.1507400455,7.5345083394,19.0355410329,23.3618636848,1.6962268788,788.8348751515, You,"SPEAKER_00, SPEAKER_02",392.0,392.66,0.66,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,102,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
33.0324491424,8.4752052344,24.4097070155,13.6760010362,25.5716902796,564.5117914822," know,","SPEAKER_02, SPEAKER_00",392.66,394.0,1.34,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,103,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.9702575793,4.3724349065,12.8300843398,6.6469171276,12.8476755267,683.6128504524, it's coming,SPEAKER_00,394.0,394.81,0.81,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,104,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
